"Master list — 10,576 student clubs. Instagram URLs: 9,420. Categories: 10,576. Discord URLs: 162. SPA merge sources: enrichment.",,,,,,,,,
School,Name,Category,Campus,Directory URL,Instagram URL,Instagram Handle,IG Source,Discord URL,Discord Source
uvic,Spirit of Drumming,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,Students for Liberty,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,Students for Literacy,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/elc_uvic/,@elc_uvic,found,,
uvic,Students for the Salish Sea,Environment,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic.sfss/,@uvic.sfss,found,,
uvic,Super Smash Bros Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/smashbrosucla/,@smashbrosucla,found,,
uvic,Surfrider Foundation University of Victoria Club,Environment,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,Swag Dance Crew,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/swag_dance_crew/,@swag_dance_crew,found,,
uvic,TharAllah (Shia Muslim Society of Victoria),Religion & Spirituality,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,The Community Cabbage,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic.community.cabbage/,@uvic.community.cabbage,found,,
uvic,The Olive Tree Group,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/theolivetreegroup/,@theolivetreegroup,found,,
uvic,The University of Victoria Formula Hybrid Team (UVic Formula Hybrid),Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvichybrid/,@uvichybrid,found,,
uvic,The UVic Vegan Club,Environment,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,The Warren Undergraduate Review,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/warrenreview/,@warrenreview,found,,
uvic,UCM,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/ucm.uvic/,@ucm.uvic,found,,
uvic,UMANG - UVic Indian Students' Association,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicuss/,@uvicuss,found,,
uvic,UNICEF,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicunicef2021/,@uvicunicef2021,found,,
uvic,University Bible Fellowship,Religion & Spirituality,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/victoria_ubf/,@victoria_ubf,found,,
uvic,University Of Victoria 4x4,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,University of Victoria Concrete Canoe Team,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicconcretecanoe/,@uvicconcretecanoe,found,,
uvic,University of Victoria Debate Society,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicdebatesociety/,@uvicdebatesociety,found,,
uvic,University of Victoria Investment Group (UVIG),Business,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicinvestmentgroup/,@uvicinvestmentgroup,found,,
uvic,University of Victoria Model United Nations Club,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicmodelun/,@uvicmodelun,found,,
uvic,UVic Anime Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicanimeclub/,@uvicanimeclub,found,,
uvic,UVic ASL Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic_asl_club/,@uvic_asl_club,found,,
uvic,UVIC BCYP,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,UVic Biomedical Engineering Design Team,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic.bmess/,@uvic.bmess,found,,
uvic,UVic Blood4Life Club,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicblood4life/,@uvicblood4life,found,,
uvic,Uvic Car Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uviccarclub/,@uviccarclub,found,,
uvic,UVic Chapter of The Wildlife Society,Environment,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicblood4life/,@uvicblood4life,found,,
uvic,UVIC Chess Club official,Games & Recreation,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Circle K,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,UVic Competitive Programming Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Conservative Club,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic.conservatives/,@uvic.conservatives,found,,
uvic,UVic Conversation Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,UVic Cuban Salsa,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uviccubansalsa/,@uviccubansalsa,found,,
uvic,UVic CyberSec Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/vikesec/,@vikesec,found,,
uvic,UVic Entrepreneurship and Innovation Group,Business,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicentrepreneurshipclub/,@uvicentrepreneurshipclub,found,,
uvic,UVic Evidence for Democracy,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVIC Fighting Game Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Formula Electric,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvichybrid/,@uvichybrid,found,,
uvic,UVic Formula Motorsport,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicfsae/,@uvicfsae,found,,
uvic,UVic Free Speech Club,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,UVIC Friends of Israel,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVIC Game Dev,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicgamedevclub/,@uvicgamedevclub,found,,
uvic,UVic Global Business Brigades,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicglobalbrigades/,@uvicglobalbrigades,found,,
uvic,UVic Global Medical Brigades,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicglobalbrigades/,@uvicglobalbrigades,found,,
uvic,UVic Greens,Environment,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicgreens/,@uvicgreens,found,,
uvic,UVic Guitar Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicguitarofficial/,@uvicguitarofficial,found,,
uvic,Uvic Kizomba Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic_studentlife/,@uvic_studentlife,found,,
uvic,Uvic Kpop Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvickpopclub/,@uvickpopclub,found,,
uvic,UVic Lampoon,Media & Web,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uviclampoon/,@uviclampoon,found,,
uvic,Uvic LARP Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVIC League of Legends,Games & Recreation,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVIC Live Music Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uviclivemusic/,@uviclivemusic,found,,
uvic,UVic Minecraft Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicmc/,@uvicmc,found,,
uvic,Uvic MTG,Games & Recreation,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Muslim Student Association (MSA),Religion & Spirituality,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicmsa/,@uvicmsa,found,,
uvic,UVic NDP Club,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicndp/,@uvicndp,found,,
uvic,UVic Pakistani Students' Association,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/persauvic/,@persauvic,found,,
uvic,UVic Parks Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic_parks_club/,@uvic_parks_club,found,,
uvic,UVic Photoclub,Media & Web,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicsphotoclub/,@uvicsphotoclub,found,,
uvic,UVic Photography Excursion Club,Media & Web,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic_pec/,@uvic_pec,found,,
uvic,UVic Pre-Optometry Club,Health,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicpreoptometry/,@uvicpreoptometry,found,,
uvic,Uvic Pre-Veterinary Club,Health,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicprevet/,@uvicprevet,found,,
uvic,UVic Product Development Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/vikelabs/,@vikelabs,found,,
uvic,UVic Repair Cafe,Environment,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Robotics Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicrobotics/,@uvicrobotics,found,,
uvic,UVic Rocketry,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicrocketry/,@uvicrocketry,found,,
uvic,UVic Satellite Design,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicsat/,@uvicsat,found,,
uvic,Uvic Shooting Sports Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/ubcshootingsports/,@ubcshootingsports,found,,
uvic,UVic Ska and Reggae Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Spanish club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,UVic Spoken Word Poetry Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,UVic Stem Cell Club,Health,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/stemcelluvic/,@stemcelluvic,found,,
uvic,UVic Student Ambassadors,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic_sa/,@uvic_sa,found,,
uvic,UVIC Students Offering Support,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic_sos/,@uvic_sos,found,,
uvic,UVic Submarine Racing Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicsubmarine/,@uvicsubmarine,found,,
uvic,UVic SUP club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicpaddleboardingclub/,@uvicpaddleboardingclub,found,,
uvic,UVIC Swing Dance Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/UVicBDC/,@UVicBDC,found,,
uvic,Uvic Table tennis club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uwaterloottc/,@uwaterloottc,found,,
uvic,UVic Tabletop RPG Club,Games & Recreation,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicgamesclub/,@uvicgamesclub,found,,
uvic,Uvic Taiwanese Association,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicta/,@uvicta,found,,
uvic,UVic Tamil Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Technology Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,UVic Tenant Action Group,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,UVic Ukrainian Students’ Society,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicuss/,@uvicuss,found,,
uvic,UVic Women in Engineering and Computer Science,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicwecs/,@uvicwecs,found,,
uvic,UVic Women in Science,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicwecs/,@uvicwecs,found,,
uvic,Uvic Young Liberals,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic.ylc/,@uvic.ylc,found,,
uvic,UVic's Social Stitch,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,Victoria Association for Psychedelic Studies,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic.cabs/,@uvic.cabs,found,,
uvic,Victoria Mandarin Toastmasters club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/itsuvic/,@itsuvic,found,,
uvic,Vikes Improv,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/vikesimprov/,@vikesimprov,found,,
uvic,Virtual Club,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvic_studentlife/,@uvic_studentlife,found,,
uvic,WE Charity UVic,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/wecharityuvic/,@wecharityuvic,found,,
uvic,World University Service of Canada,Arts & Culture,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/wuscuvic/,@wuscuvic,found,,
uvic,Worldbuilding UVic,Arts & Culture,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,Young Adult Volunteer Team,Community Service,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/age.uvic/,@age.uvic,found,,
uvic,Young Communist League,Politics & Advocacy,,https://uvss.ca/clubs-course-unions/,,,not_found,,
uvic,Young Women In Business,Business,,https://uvss.ca/clubs-course-unions/,https://www.instagram.com/uvicwecs/,@uvicwecs,found,,
udem,Amnistie internationale à l'Université de Montréal,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/amnistieudem/,amnistieudem,profile_page,,
udem,Anticolonialisme UdeM,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/anticolonialismeudem/,anticolonialismeudem,profile_page,,
udem,Association africaine de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/aaum.udem/,aaum.udem,profile_page,,
udem,Association algérienne de l'UdeM,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/aaudm_/,aaudm_,found,,
udem,Association des congolaises et congolais de l'UdeM,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/aeco.udem/,@aeco.udem,found,,
udem,Association des Ivoiriens de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/association.des.ivoiriens.udem/,@association.des.ivoiriens.udem,found,,
udem,Association des jeunes péquistes de l’Université de Montréal,Politics & Advocacy,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/asum_pq/,asum_pq,profile_page,,
udem,Association des Malagasy de l'UdeM,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/amudem_officiel/,amudem_officiel,profile_page,,
udem,Association des étudiant[e]s roumain[e]s et moldaves de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/aer.udem/,aer.udem,profile_page,,
udem,Association des étudiants et des chercheurs chinois de l’Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/udem.cssa/,udem.cssa,profile_page,,
udem,Association des étudiants iraniens de l’Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/caspian.mtl/,caspian.mtl,profile_page,,
udem,Association des étudiants musulmans de l'Université de Montréal,Religion & Spirituality,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/aemudm/,aemudm,profile_page,,
udem,Association étudiante arménienne de l’Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/asa_udem/,asa_udem,profile_page,,
udem,Association étudiante latino-américaine de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/aelaum.udem/,aelaum.udem,profile_page,,
udem,Banque alimentaire de l’Université de Montréal,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/baudem_off/,baudem_off,profile_page,,
udem,Club animé & manga de l’Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/club_anime_udem/,club_anime_udem,profile_page,,
udem,Club de culture coréenne,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/kclub.udem/,kclub.udem,profile_page,,
udem,Club de Donjons & Dragons de l’Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,Club de finance quantitative de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,Club de Go de l’UdeM,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,Club de K-Pop de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/echo.umontreal/,echo.umontreal,profile_page,,
udem,Club de lecture de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/clubdelectureudem/,clubdelectureudem,profile_page,,
udem,Club d’escalade V Plus de l’Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/vplus_club_escalade/,vplus_club_escalade,profile_page,,
udem,Club d’échecs de l’Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/clubechecsudem/,clubechecsudem,profile_page,,
udem,Club Rotaract de l'Université de Montréal,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/rotaractudem/,@rotaractudem,found,,
udem,Collectif étudiant de politiques scientifique de l’UdeM,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/ceps.udem/,@ceps.udem,found,,
udem,Colloque VocUM,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/colloquevocum/,colloquevocum,profile_page,,
udem,Comité affaires et droit public,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,Comité de la Coalition Avenir Québec de l'Université de Montréal,Politics & Advocacy,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,Comité des étudiantes et étudiants Maghrébins de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/comitemaghrebudem/,comitemaghrebudem,profile_page,,
udem,Comité Sang-Cible,Health,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/comitesangcible_udem/,comitesangcible_udem,profile_page,,
udem,Comité étudiant de sensibilisation à la santé des femmes de l’UdeM,Health,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,Communauté étudiante de santé mondiale de l'Université de Montréal,Health,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/cesm_udem/,cesm_udem,profile_page,,
udem,Comédie musicale de l'Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/comedies.musicales.udem/,comedies.musicales.udem,profile_page,,
udem,Cœurs en visite,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/coeurs_en_visite/,coeurs_en_visite,profile_page,,
udem,Dojo de Naginata de la communauté de l'Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,Délégation de l'Union africaine de l'Université de Montréal,Politics & Advocacy,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/nmau.udem/,nmau.udem,profile_page,,
udem,Délégation de l’OTAN de l’Université de Montréal,Politics & Advocacy,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/nato.udem/,@nato.udem,found,,
udem,Délégation de l’Université de Montréal pour la Simulation de l’Organisation de l’aviation civile internationale,Politics & Advocacy,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/icao.udem/,icao.udem,profile_page,,
udem,Edelweiss,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
udem,En Vrac – économie et écologie,Business,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/en.vrac.udem/,en.vrac.udem,profile_page,,
udem,Fraternité étudiante catholique de l'Université de Montréal,Religion & Spirituality,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/cedum.info/,cedum.info,profile_page,,
udem,Frigo solidaire de l'UdeM,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/frigosolidaireudem/,@frigosolidaireudem,found,,
udem,Fédération des étudiants juifs de l'UdeM,Religion & Spirituality,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/fejum.udem/,@fejum.udem,found,,
udem,Groupe d'intérêt en santé autochtone,Health,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/gisa.udem/,gisa.udem,profile_page,,
udem,Groupe des étudiants secouristes de l'Université de Montréal,Health,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/gesum.udem/,gesum.udem,profile_page,,
udem,Groupes biblique universitaire de l'UdeM,Religion & Spirituality,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/gbuc.ca/,gbuc.ca,profile_page,,
udem,Halo MVMT,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/halo.mvmt/,halo.mvmt,profile_page,,
udem,Horizons-Club de plein air de l'Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/horizonspleinair/,horizonspleinair,profile_page,,
udem,Jeunes libéraux du Canada de l’Université de Montréal,Politics & Advocacy,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/jlc.udem/,@jlc.udem,found,,
udem,Jeux de société Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/jeux_de_societe_udem/,@jeux_de_societe_udem,found,,
udem,La Délégation de l'UdeM à la SPECQUE,Politics & Advocacy,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/specque_udem/,specque_udem,profile_page,,
udem,Le Club d'humour de scène de l'Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/udemclubhumour/,udemclubhumour,profile_page,,
udem,Le comité Parkinson de l’Université de Montréal,Health,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/parkinsonudem/,parkinsonudem,profile_page,,
udem,Les allies d'Atlas,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/les.allies.datlas/,les.allies.datlas,profile_page,,
udem,Lueur d'espoir en communauté,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/lueurespoir_communaute/,@lueurespoir_communaute,found,,
udem,L’Alternative,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/alternative_udem/,alternative_udem,profile_page,,
udem,L’Initiative montréalaise pour l’étude de la conscience (MONIC),Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/monicmontreal/,@monicmontreal,found,,
udem,MEDLIFE,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/medlifeudem/,medlifeudem,profile_page,,
udem,Orchestre symphonique étudiant de l’Université de Montréal,Games & Recreation,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/oseum_1/,oseum_1,profile_page,,
udem,Organisation des étudiantes et étudiants noirs de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/odenum.udem/,odenum.udem,profile_page,,
udem,Production agricole urbaine soutenable et écologique (P.A.U.S.E),Environment,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/pause.udem/,pause.udem,profile_page,,
udem,Projet Sapin des Fêtes,Community Service,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/sapindesfetes/,sapindesfetes,profile_page,,
udem,Prévoir,Health,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/comite.prevoir/,comite.prevoir,profile_page,,
udem,Regroupement de Femmes en informatique de l'Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,https://www.instagram.com/rfium/,rfium,profile_page,,
udem,Regroupement des étudiants aux cycles supérieurs et post-doctorants de la Faculté de Médecine de l’Université de Montréal,Arts & Culture,,https://vieetudiante.umontreal.ca/experience-etudiante/implication-benevole/regroupements-etudiants,,,not_found,,
